audit_id,club_id,stratum,article_url,title,query,domain,language,source_country,seen_at,retrieved_at,reviewer,is_true_club_match,exclusion_reason,reviewed_at,review_basis
21edeb68-88bb-58ec-a8bb-216e3369cf5a,STL,recent_english_exact_full_name,https://bleacherreport.com/articles/25426197-7-early-predictions-2026-nhl-draft,7 Early Predictions for the 2026 NHL Draft,"""St. Louis Blues"" sourcelang:english",bleacherreport.com,English,United States,20260509T173000Z,2026-08-03T15:27:08Z,Codex manual review,true,,2026-08-03,"title, publisher/domain, URL context, and article body where needed"
37f46482-d7e0-5511-8e4c-63dbf1c21a56,TBL,recent_english_exact_full_name,https://www.blueshirtbanter.com/bantering-points-5-6-26/,Bantering Points : 5 / 6 / 26,"""Tampa Bay Lightning"" sourcelang:english",blueshirtbanter.com,English,United States,20260506T160000Z,2026-08-03T15:27:28Z,Codex manual review,true,,2026-08-03,"title, publisher/domain, URL context, and article body where needed"
7f4e3c6d-5956-543c-b752-8fd83d9474af,TBL,recent_english_exact_full_name,https://www.yardbarker.com/nhl/articles/jon_cooper_had_the_classiest_quote_after_game_7_loss_to_the_canadiens/s1_127_43804023,Jon Cooper had the classiest quote after Game 7 loss to the Canadiens,"""Tampa Bay Lightning"" sourcelang:english",yardbarker.com,English,United States,20260505T064500Z,2026-08-03T15:27:28Z,Codex manual review,true,,2026-08-03,"title, publisher/domain, URL context, and article body where needed"
e252f6be-85b3-5c6d-8efa-dbf8fcdc89c2,TBL,recent_english_exact_full_name,https://russianmachineneverbreaks.com/2026/06/12/logan-thompson-nhl-second-all-star-team-capitals/,Logan Thompson named to the 2025 - 26 NHL Second All - Star Team after not finishing in top three for Vezina Trophy,"""Tampa Bay Lightning"" sourcelang:english",russianmachineneverbreaks.com,English,United States,20260612T233000Z,2026-08-03T15:27:28Z,Codex manual review,true,,2026-08-03,"title, publisher/domain, URL context, and article body where needed"
baf28de2-95a8-51e4-b195-5cccd3794810,TBL,recent_english_exact_full_name,https://russianmachineneverbreaks.com/2026/06/03/jon-cooper-jack-adams-award-first-nhl-coach-of-the-year-lightning/,Jon Cooper finally wins first Jack Adams Award as NHL Coach of the Year,"""Tampa Bay Lightning"" sourcelang:english",russianmachineneverbreaks.com,English,United States,20260604T004500Z,2026-08-03T15:27:28Z,Codex manual review,true,,2026-08-03,"title, publisher/domain, URL context, and article body where needed"
27054234-9dac-5a38-af57-85bcc7c8b25e,TBL,recent_english_exact_full_name,https://www.orlandosentinel.com/2026/06/03/lightnings-jon-cooper-wins-the-jack-adams-award-as-nhl-coach-of-the-year/,Lightning Jon Cooper wins the Jack Adams Award as NHL coach of the year – Orlando Sentinel,"""Tampa Bay Lightning"" sourcelang:english",orlandosentinel.com,English,United States,20260603T214500Z,2026-08-03T15:27:28Z,Codex manual review,true,,2026-08-03,"title, publisher/domain, URL context, and article body where needed"
2021964c-cc71-5f2c-8cb4-0913f8d33bb5,TOR,recent_english_exact_full_name,https://www.tsn.ca/nhl/article/maple-leafs-name-crowe-as-director-of-player-personnel/,Maple Leafs name Jeremiah Crowe as Director of Player Personnel,"""Toronto Maple Leafs"" sourcelang:english domain:tsn.ca",tsn.ca,English,Canada,20260715T174500Z,2026-08-03T15:35:23Z,Codex manual review,true,,2026-08-03,"title, publisher/domain, URL context, and article body where needed"
3311aa38-f131-54ab-b3fa-c3d5a366aa87,TOR,recent_english_exact_full_name,https://www.tsn.ca/nhl/article/robertson-penguins-avoid-arbitration-with-two-year-deal/,"Forward Nick Robertson , Pittsburgh Penguins avoid arbitration with two - year deal","""Toronto Maple Leafs"" sourcelang:english domain:tsn.ca",tsn.ca,English,Canada,20260714T184500Z,2026-08-03T15:35:23Z,Codex manual review,true,,2026-08-03,"title, publisher/domain, URL context, and article body where needed"
39af932a-877e-58bf-8bb2-3c1307f705e6,TOR,recent_english_exact_full_name,https://www.tsn.ca/nhl/article/nhl-announces-home-openers-for-2026-27-leafs-host-habs-on-sept-29-opening-night/,NHL schedule : Home openers for 2026 - 27 ; Leafs host Habs on Sept . 29 opening night,"""Toronto Maple Leafs"" sourcelang:english domain:tsn.ca",tsn.ca,English,Canada,20260715T173000Z,2026-08-03T15:35:23Z,Codex manual review,true,,2026-08-03,"title, publisher/domain, URL context, and article body where needed"
ee610678-efac-54a8-a302-1899a933eb54,TOR,recent_english_exact_full_name,https://www.tsn.ca/nhl/article/hurricanes-to-open-nhl-season-vs-panthers-raise-their-stanley-cup-banner-on-sept-29/,"Hurricanes to open the NHL season against the Panthers , raise their Stanley Cup banner on Sept . 29","""Toronto Maple Leafs"" sourcelang:english domain:tsn.ca",tsn.ca,English,Canada,20260716T120000Z,2026-08-03T15:35:23Z,Codex manual review,true,,2026-08-03,"title, publisher/domain, URL context, and article body where needed"
fcf53eea-e75e-5ec5-a991-3b50b10866af,TOR,recent_english_exact_full_name,https://www.tsn.ca/nhl/article/maple-leafs-sign-quillan-villeneuve-and-tverberg-to-new-deals/,"Toronto Maple Leafs sign Jacob Quillan , William Villeneuve , and Ryan Tverberg to new deals","""Toronto Maple Leafs"" sourcelang:english domain:tsn.ca",tsn.ca,English,Canada,20260709T001500Z,2026-08-03T15:35:23Z,Codex manual review,true,,2026-08-03,"title, publisher/domain, URL context, and article body where needed"
8456e3ef-4dbc-56c7-97cc-b08456ec6e7d,UTA,recent_english_exact_full_name,https://www.spotrac.com/nhl/player/_/id/99462/yegor-borikov,Yegor Borikov | NHL Contracts & Salaries,"""Utah Mammoth"" sourcelang:english",spotrac.com,English,United States,20260509T153000Z,2026-08-03T15:28:39Z,Codex manual review,true,,2026-08-03,"title, publisher/domain, URL context, and article body where needed"
fecc1061-00c2-5b2f-b1b9-b5dc6cd02884,UTA,recent_english_exact_full_name,https://www.wmur.com/article/bruins-trades-jj-peterka/71750503,Bruins trade two first - round draft picks for JJ Peterka,"""Utah Mammoth"" sourcelang:english",wmur.com,English,United States,20260627T011500Z,2026-08-03T15:28:39Z,Codex manual review,true,,2026-08-03,"title, publisher/domain, URL context, and article body where needed"
a513e076-ea2a-54de-b1b0-f124fe58e79b,UTA,recent_english_exact_full_name,https://www.bostonherald.com/2026/06/26/reports-bruins-score-top-six-wing-j-j-peterka/,Reports : Bruins score top - six wing J . J . Peterka,"""Utah Mammoth"" sourcelang:english",bostonherald.com,English,United States,20260627T021500Z,2026-08-03T15:28:39Z,Codex manual review,true,,2026-08-03,"title, publisher/domain, URL context, and article body where needed"
141e950c-7194-5a57-a001-f81a93a820df,UTA,recent_english_exact_full_name,https://www.lowellsun.com/2026/06/26/reports-bruins-score-top-six-wing-j-j-peterka/,Reports : Bruins score top - six wing J . J . Peterka,"""Utah Mammoth"" sourcelang:english",lowellsun.com,English,United States,20260627T004500Z,2026-08-03T15:28:39Z,Codex manual review,true,,2026-08-03,"title, publisher/domain, URL context, and article body where needed"
d2b5bfce-02fa-5eb9-9b2c-f40d76641259,UTA,recent_english_exact_full_name,https://www.kynt1450.com/2026/07/21/mammoth-sign-defenseman-john-marino-to-8-year-54-million-extension/,"Mammoth sign defenseman John Marino to 8 - year , $54 million extension","""Utah Mammoth"" sourcelang:english",kynt1450.com,English,United States,20260721T220000Z,2026-08-03T15:28:39Z,Codex manual review,true,,2026-08-03,"title, publisher/domain, URL context, and article body where needed"
cadf047c-7cd0-512c-a596-69e02e8e91db,VAN,recent_english_exact_full_name,https://www.cbc.ca/news/canada/british-columbia/manny-malhotra-new-vancouver-canucks-head-coach-9.7220119,Manny Malhotra named new Vancouver Canucks head coach,"""Vancouver Canucks"" sourcelang:english",cbc.ca,English,Canada,20260602T081500Z,2026-08-03T15:13:12Z,Codex manual review,true,,2026-08-03,"title, publisher/domain, URL context, and article body where needed"
4199804b-49b5-551c-8e0d-9dee724bb963,VAN,recent_english_exact_full_name,https://dailyhive.com/vancouver/four-canucks-switch-jersey-numbers-wore-last-season,Four Canucks players switch jersey numbers from what they wore last season | Daily Hive,"""Vancouver Canucks"" sourcelang:english",dailyhive.com,English,Canada,20260721T204500Z,2026-08-03T15:13:12Z,Codex manual review,true,,2026-08-03,"title, publisher/domain, URL context, and article body where needed"
8158a397-7405-5d52-825b-54ce96cd8d41,VAN,recent_english_exact_full_name,https://bleacherreport.com/articles/25452140-8-nhl-stars-who-could-request-trade-during-2026-27-season,The 8 NHL Stars Who Could Request a Trade During the 2026 - 27 Season,"""Vancouver Canucks"" sourcelang:english",bleacherreport.com,English,United States,20260708T201500Z,2026-08-03T15:13:12Z,Codex manual review,true,,2026-08-03,"title, publisher/domain, URL context, and article body where needed"
4d67b583-60b0-5026-a6b5-fc28c1eabc7a,VAN,recent_english_exact_full_name,https://www.blueshirtbanter.com/bantering-points-6-12-26/,Bantering Points : 6 / 12 / 26,"""Vancouver Canucks"" sourcelang:english",blueshirtbanter.com,English,United States,20260612T150000Z,2026-08-03T15:13:12Z,Codex manual review,true,,2026-08-03,"title, publisher/domain, URL context, and article body where needed"
c1d9289d-132d-597c-a4b5-c44acc7fedc1,VAN,recent_english_exact_full_name,https://voiceonline.com/city-of-vancouver-vancouver-canucks-explore-partnership-to-create-practice-facility-at-britannia/,"City of Vancouver , Vancouver Canucks explore partnership to create practice facility at Britannia","""Vancouver Canucks"" sourcelang:english",voiceonline.com,English,Canada,20260730T231500Z,2026-08-03T15:13:12Z,Codex manual review,true,,2026-08-03,"title, publisher/domain, URL context, and article body where needed"
e67d986c-0575-5f24-9da8-194a9ddd4547,VGK,recent_english_exact_full_name,https://www.dailynews.com/2026/05/12/ducks-pushed-to-brink-of-elimination-with-ot-loss-in-game-5/,Ducks pushed to brink of elimination with OT loss in Game 5,"""Vegas Golden Knights"" sourcelang:english",dailynews.com,English,United States,20260513T084500Z,2026-08-03T15:13:35Z,Codex manual review,true,,2026-08-03,"title, publisher/domain, URL context, and article body where needed"
ed8e83ab-1d85-5651-a5a0-4a4fe4886642,VGK,recent_english_exact_full_name,https://www.dailybreeze.com/2026/05/12/ducks-pushed-to-brink-of-elimination-with-ot-loss-in-game-5/,Ducks pushed to brink of elimination with OT loss in Game 5,"""Vegas Golden Knights"" sourcelang:english",dailybreeze.com,English,United States,20260513T091500Z,2026-08-03T15:13:35Z,Codex manual review,true,,2026-08-03,"title, publisher/domain, URL context, and article body where needed"
c2cd152d-4855-5868-9b55-3ae9126d6555,VGK,recent_english_exact_full_name,https://www.fox5vegas.com/2026/07/21/vegas-golden-knights-hosting-player-used-equipment-sale-city-national-arena/,Vegas Golden Knights hosting player - used equipment sale at City National Arena,"""Vegas Golden Knights"" sourcelang:english",fox5vegas.com,English,United States,20260721T234500Z,2026-08-03T15:13:35Z,Codex manual review,true,,2026-08-03,"title, publisher/domain, URL context, and article body where needed"
80905bb0-5158-52b6-a11f-f8a01906fe2d,VGK,recent_english_exact_full_name,https://www.presstelegram.com/2026/05/06/ducks-return-to-basics-top-golden-knights-in-game-2-to-even-series/,"Ducks stick to basics , top Golden Knights in Game 2 to even series","""Vegas Golden Knights"" sourcelang:english",presstelegram.com,English,United States,20260507T091500Z,2026-08-03T15:13:35Z,Codex manual review,true,,2026-08-03,"title, publisher/domain, URL context, and article body where needed"
9721700f-d46b-580a-9c00-a2a8a84ac889,VGK,recent_english_exact_full_name,https://variety.com/2026/shopping/news/how-to-watch-nhl-stanley-cup-final-online-livestream-free-1236417954/,How to Watch 2026 HNL Stanley Cup Final Live Online Without Cable Free,"""Vegas Golden Knights"" sourcelang:english",variety.com,English,United States,20260602T223000Z,2026-08-03T15:13:35Z,Codex manual review,true,,2026-08-03,"title, publisher/domain, URL context, and article body where needed"
b80f17d6-048d-5f30-b4fe-652f25d7d197,WSH,recent_english_exact_full_name,https://www.bostonherald.com/2026/06/22/bruins-release-preseason-schedule-4/,Bruins release preseason schedule ahead of expanded 2026 - 27 season,"""Washington Capitals"" sourcelang:english",bostonherald.com,English,United States,20260622T173000Z,2026-08-03T15:29:13Z,Codex manual review,true,,2026-08-03,"title, publisher/domain, URL context, and article body where needed"
52ce047d-8e2d-54d5-b6c8-90c2d5dca443,WSH,recent_english_exact_full_name,https://russianmachineneverbreaks.com/2026/06/25/declan-chisholm-trade-devils-capitals-draft-pick/,Capitals trade defenseman Declan Chisholm to Devils for draft pick,"""Washington Capitals"" sourcelang:english",russianmachineneverbreaks.com,English,United States,20260626T021500Z,2026-08-03T15:29:13Z,Codex manual review,true,,2026-08-03,"title, publisher/domain, URL context, and article body where needed"
b1e78a74-e128-50d8-9346-ec4f0df886e7,WSH,recent_english_exact_full_name,https://russianmachineneverbreaks.com/2026/05/07/theodor-niederbach-washington-capitals-contract-two-way-shl/,"Washington Capitals sign Swedish forward Theodor Niederbach to a one - year , two - way contract","""Washington Capitals"" sourcelang:english",russianmachineneverbreaks.com,English,United States,20260507T181500Z,2026-08-03T15:29:13Z,Codex manual review,true,,2026-08-03,"title, publisher/domain, URL context, and article body where needed"
7055d2d2-8f6e-5f2d-b08b-66ada67b125d,WSH,recent_english_exact_full_name,https://whp580.iheart.com/content/2026-07-14-capitals-to-return-to-hershey-for-preseason/,Capitals To Return To Hershey For Preseason,"""Washington Capitals"" sourcelang:english",whp580.iheart.com,English,United States,20260714T121500Z,2026-08-03T15:29:13Z,Codex manual review,true,,2026-08-03,"title, publisher/domain, URL context, and article body where needed"
1a18a739-3f52-5a7f-a17d-f8a0c4b417c6,WSH,recent_english_exact_full_name,https://wtop.com/washington-capitals/2026/06/capitals-sign-coach-spencer-carbery-to-a-multiyear-contract-extension/,Capitals sign coach Spencer Carbery to a multiyear contract extension,"""Washington Capitals"" sourcelang:english",wtop.com,English,United States,20260618T213000Z,2026-08-03T15:29:13Z,Codex manual review,true,,2026-08-03,"title, publisher/domain, URL context, and article body where needed"
6b0d1f6a-191a-55e9-800d-82466d0a993e,WPG,recent_english_exact_full_name,https://www.cbc.ca/news/canada/manitoba/jets-cole-perfetti-contract-9.7271650,Jets re - sign Cole Perfetti to 5 - year deal,"""Winnipeg Jets"" domain:winnipegsun.com",cbc.ca,English,Canada,20260716T004500Z,2026-08-03T15:37:17Z,Codex manual review,true,,2026-08-03,"title, publisher/domain, URL context, and article body where needed"
5206e569-9998-55dd-88c0-31d63c1bac94,WPG,recent_english_exact_full_name,https://www.cbc.ca/news/canada/manitoba/scheifele-hat-trick-worlds-9.7207546,Scheifele completes hat trick in overtime as Canada avoids upset,"""Winnipeg Jets"" domain:winnipegsun.com",cbc.ca,English,Canada,20260522T031500Z,2026-08-03T15:37:17Z,Codex manual review,false,Team Canada game article; Winnipeg Jets appeared only as player affiliation.,2026-08-03,"title, publisher/domain, URL context, and article body where needed"
485ce15c-d290-5694-8c8e-1a1b14a7740a,WPG,recent_english_exact_full_name,https://www.winnipegfreepress.com/breakingnews/2026/07/12/top-prospect-viggo-bjorck-plans-future-with-jets,Top prospect Viggo Björck plans future with Jets – Winnipeg Free Press,"""Winnipeg Jets"" sourcelang:english",winnipegfreepress.com,English,Canada,20260712T200000Z,2026-08-03T15:41:30Z,Codex manual review,true,,2026-08-03,"title, publisher/domain, URL context, and article body where needed"
0a5446f9-cc26-5300-b0b8-a599c32cde74,WPG,recent_english_exact_full_name,https://www.tsn.ca/nhl/article/jets-rfa-perfetti-avoid-arbitration-with-five-year-extension/,"Winnipeg Jets , RFA Cole Perfetti avoid arbitration with five - year extension","""Winnipeg Jets"" sourcelang:english",tsn.ca,English,Canada,20260715T223000Z,2026-08-03T15:41:30Z,Codex manual review,true,,2026-08-03,"title, publisher/domain, URL context, and article body where needed"
0eada501-74ff-58f0-9bce-d9b94596b35e,WPG,recent_english_exact_full_name,https://www.winnipegfreepress.com/breakingnews/2026/07/13/viggomania-heats-up,Viggomania heats up – Winnipeg Free Press,"""Winnipeg Jets"" sourcelang:english",winnipegfreepress.com,English,Canada,20260713T230000Z,2026-08-03T15:41:30Z,Codex manual review,true,,2026-08-03,"title, publisher/domain, URL context, and article body where needed"
a6832217-b93f-5613-ab39-642ba4269d54,FLA,supplemental_precision_recovery_exact_full_name,https://www.centralmaine.com/2026/06/25/kennebunkport-native-garnet-hathaway-traded-to-florida-panthers/,Kennebunkport native Garnet Hathaway traded to Florida Panthers,"""Florida Panthers"" sourcelang:english",centralmaine.com,English,United States,20260625T201500Z,2026-08-03T15:06:49Z,Codex manual review,true,,2026-08-03,"Title and URL establish the club as principal subject, transaction participant, or substantive team-specific item."
bdad7a9f-43ec-5987-87cc-cd950ce1a949,FLA,supplemental_precision_recovery_exact_full_name,https://www.sun-sentinel.com/2026/06/23/brady-tkachuk-arrives-to-florida-panthers-after-trade-photos/,Gallery : Brady Tkachuk arrives to Florida Panthers after trade,"""Florida Panthers"" sourcelang:english",sun-sentinel.com,English,United States,20260623T234500Z,2026-08-03T15:06:49Z,Codex manual review,true,,2026-08-03,"Title and URL establish the club as principal subject, transaction participant, or substantive team-specific item."
9d83557d-5880-5337-a980-ccebac019d57,FLA,supplemental_precision_recovery_exact_full_name,https://www.tsn.ca/nhl/article/kraken-acquire-rfa-forward-samoskevich-in-deal-with-panthers/,Seattle Kraken acquire restricted free agent forward Mackie Samoskevich in deal with Florida Panthers,"""Florida Panthers"" sourcelang:english",tsn.ca,English,Canada,20260621T181500Z,2026-08-03T15:06:49Z,Codex manual review,true,,2026-08-03,"Title and URL establish the club as principal subject, transaction participant, or substantive team-specific item."
80e39702-31ac-508c-b87b-687f5a741152,FLA,supplemental_precision_recovery_exact_full_name,https://www.wpbf.com/article/florida-panthers-introduce-brady-tkachuk-nhl/71677411,Florida Panthers introduce Brady Tkachuk,"""Florida Panthers"" sourcelang:english",wpbf.com,English,United States,20260623T171500Z,2026-08-03T15:06:49Z,Codex manual review,true,,2026-08-03,"Title and URL establish the club as principal subject, transaction participant, or substantive team-specific item."
90ae46bf-9453-51e1-a7f8-0834eec3ec95,FLA,supplemental_precision_recovery_exact_full_name,https://www.tsn.ca/nhl/article/panthers-acquire-d-pieniniemi-in-trade-with-penguins/,Florida Panthers acquire defenceman Emil Pieniniemi in trade with Pittsburgh Penguins,"""Florida Panthers"" sourcelang:english",tsn.ca,English,Canada,20260613T161500Z,2026-08-03T15:06:49Z,Codex manual review,true,,2026-08-03,"Title and URL establish the club as principal subject, transaction participant, or substantive team-specific item."
eb94de42-9128-5a89-aae5-fba3d1c5b6d5,OTT,supplemental_precision_recovery_exact_full_name,https://www.cbc.ca/news/canada/ottawa/brady-tkachuk-trade-ottawa-senators-florida-panthers-9.7245641,Brady Tkachuk says he asked for a trade to start the  next chapter  of his career,"""Ottawa Senators"" sourcelang:english",cbc.ca,English,Canada,20260623T201500Z,2026-08-03T15:24:19Z,Codex manual review,true,,2026-08-03,"Title and URL establish the club as principal subject, transaction participant, or substantive team-specific item."
02be2eab-4227-57f6-b71e-eaef602fe610,OTT,supplemental_precision_recovery_exact_full_name,https://ottawacitizen.com:443/ottawa-senators/sign-tyler-boucher-one-year-contract,Ottawa Senators sign Tyler Boucher to one - year contract,"""Ottawa Senators"" sourcelang:english",ottawacitizen.com,English,Canada,20260710T224500Z,2026-08-03T15:24:19Z,Codex manual review,true,,2026-08-03,"Title and URL establish the club as principal subject, transaction participant, or substantive team-specific item."
5a58bf74-9a93-50e2-8c1d-a209c05513d7,OTT,supplemental_precision_recovery_exact_full_name,https://ottawacitizen.com/ottawa-senators/mason-mctavish-ottawa-senators-radar,Anaheim Mason McTavish is on Ottawa Senator radar,"""Ottawa Senators"" sourcelang:english",ottawacitizen.com,English,Canada,20260530T234500Z,2026-08-03T15:24:19Z,Codex manual review,true,,2026-08-03,"Title and URL establish the club as principal subject, transaction participant, or substantive team-specific item."
3cce0f59-45dc-5ffd-8efc-94a4439bb4d3,OTT,supplemental_precision_recovery_exact_full_name,https://ottawacitizen.com/ottawa-senators/ottawa-senators-2026-draft-picks,Who the Ottawa Senators selected in the NHL draft,"""Ottawa Senators"" sourcelang:english",ottawacitizen.com,English,Canada,20260628T003000Z,2026-08-03T15:24:19Z,Codex manual review,true,,2026-08-03,"Title and URL establish the club as principal subject, transaction participant, or substantive team-specific item."
eb44a3e5-4847-5bd1-97cf-3e0c722299ba,OTT,supplemental_precision_recovery_exact_full_name,https://ottawacitizen.com:443/ottawa-senators/will-carter-yakemchuk-make-the-ottawa-senators-out-of-training-camp,Will Carter Yakemchuk make the Ottawa Senators out of training camp ? ,"""Ottawa Senators"" sourcelang:english",ottawacitizen.com,English,Canada,20260717T173000Z,2026-08-03T15:24:19Z,Codex manual review,true,,2026-08-03,"Title and URL establish the club as principal subject, transaction participant, or substantive team-specific item."
bbb18616-5130-5968-bbb2-6d7068272e59,WPG,supplemental_precision_recovery_exact_full_name,https://www.chrisd.ca/2026/07/15/cole-perfetti-winnipeg-jets-contract-extension/,"Jets Sign Cole Perfetti to Five - Year , $30M USD Contract","""Winnipeg Jets"" sourcelang:english",chrisd.ca,English,Canada,20260715T231500Z,2026-08-03T15:41:30Z,Codex manual review,true,,2026-08-03,"Title and URL establish the club as principal subject, transaction participant, or substantive team-specific item."
2c3612b9-f169-55ff-9dee-8cf540fab42c,WPG,supplemental_precision_recovery_exact_full_name,https://www.cp24.com/news/canada/2026/07/20/winnipeg-jets-logo-corn-maze-sprouts-in-southwestern-manitoba/,Winnipeg Jets logo corn maze grows in Manitoba,"""Winnipeg Jets"" sourcelang:english",cp24.com,English,Canada,20260720T224500Z,2026-08-03T15:41:30Z,Codex manual review,true,,2026-08-03,"Title and URL establish the club as principal subject, transaction participant, or substantive team-specific item."
4fa885b7-c470-5d9f-9bf5-ed54d860df81,WPG,supplemental_precision_recovery_exact_full_name,https://www.chrisd.ca/2026/07/13/viggo-bjorck-winnipeg-jets-entry-level-contract/,Jets Sign First - Round Pick Viggo Bjorck to Entry - Level Contract,"""Winnipeg Jets"" sourcelang:english",chrisd.ca,English,Canada,20260713T194500Z,2026-08-03T15:41:30Z,Codex manual review,true,,2026-08-03,"Title and URL establish the club as principal subject, transaction participant, or substantive team-specific item."
d1bdd44e-fbf9-5500-bc2d-50c58a0c34e7,WPG,supplemental_precision_recovery_exact_full_name,https://globalnews.ca/news/11959116/winnipeg-jets-announce-new-echl-affiliate/,Winnipeg Jets announce new ECHL affiliate - Winnipeg,"""Winnipeg Jets"" sourcelang:english",globalnews.ca,English,Canada,20260709T033000Z,2026-08-03T15:41:30Z,Codex manual review,true,,2026-08-03,"Title and URL establish the club as principal subject, transaction participant, or substantive team-specific item."
23df0be4-3a6b-5c35-b504-863e4478b618,WPG,supplemental_precision_recovery_exact_full_name,https://www.winnipegfreepress.com/breakingnews/2026/07/16/jets-drop-puck-on-sweet-16th-season-at-home,Jets drop puck on sweet 16th season at home – Winnipeg Free Press,"""Winnipeg Jets"" sourcelang:english",winnipegfreepress.com,English,Canada,20260716T194500Z,2026-08-03T15:41:30Z,Codex manual review,true,,2026-08-03,"Title and URL establish the club as principal subject, transaction participant, or substantive team-specific item."
